stopwords_removed,3-gram
"['competitive', 'themed', 'but', 'lots', 'bot', 'and', 'unfair', 'anomalies', 'it', 'just', 'make', 'this', 'not', 'competitive', 'and', 'remove', 'all', 'tournaments']","['and_remove_all', 'and_unfair_anomalies', 'anomalies_it_just', 'bot_and_unfair', 'but_lots_bot', 'competitive_and_remove', 'competitive_themed_but', 'it_just_make', 'just_make_this', 'lots_bot_and', 'make_this_not', 'not_competitive_and', 'remove_all_tournaments', 'themed_but_lots', 'this_not_competitive', 'unfair_anomalies_it']"
"['servernya', 'tolong', 'masa', 'situ', 'beri', 'sinyal', 'merah', 'suruh', 'baik', 'paket', 'full', 'banyak', 'sinyal', 'full', 'coba', 'please', 'try', 'so', 'hard']","['baik_paket_full', 'banyak_sinyal_full', 'beri_sinyal_merah', 'coba_please_try', 'full_banyak_sinyal', 'full_coba_please', 'masa_situ_beri', 'merah_suruh_baik', 'paket_full_banyak', 'please_try_so', 'servernya_tolong_masa', 'sinyal_full_coba', 'sinyal_merah_suruh', 'situ_beri_sinyal', 'suruh_baik_paket', 'tolong_masa_situ', 'try_so_hard']"
['top'],[]
"['matchup', 'sampah', 'layak', 'dimainin']","['matchup_sampah_layak', 'sampah_layak_dimainin']"
"['luar', 'biasa', 'buruk', 'balance', 'balance', 'selalu', 'feeder', 'report', 'benar', 'benar', 'gada', 'guna', 'teman', 'satu', 'feeder', 'ngga', 'report', 'aneh', 'banget', 'nilai', 'akhir', 'teman', 'satu', 'feeder', 'notabene', 'nilai', 'otamatis', 'report', 'hadeuh', 'jangan', 'nilai', 'feeder', 'b', 'sekalipun', 'belum', 'tentu', 'report', 'benar', 'benar', 'aneh']","['akhir_teman_satu', 'aneh_banget_nilai', 'balance_balance_selalu', 'balance_selalu_feeder', 'banget_nilai_akhir', 'belum_tentu_report', 'benar_benar_aneh', 'benar_benar_gada', 'benar_gada_guna', 'biasa_buruk_balance', 'buruk_balance_balance', 'feeder_ngga_report', 'feeder_notabene_nilai', 'feeder_report_benar', 'feeder_sekalipun_belum', 'gada_guna_teman', 'guna_teman_satu', 'hadeuh_jangan_nilai', 'jangan_nilai_feeder', 'luar_biasa_buruk', 'ngga_report_aneh', 'nilai_akhir_teman', 'nilai_feeder_sekalipun', 'nilai_otamatis_report', 'notabene_nilai_otamatis', 'otamatis_report_hadeuh', 'report_aneh_banget', 'report_benar_benar', 'report_hadeuh_jangan', 'satu_feeder_ngga', 'satu_feeder_notabene', 'sekalipun_belum_tentu', 'selalu_feeder_report', 'teman_satu_feeder', 'tentu_report_benar']"
"['update', 'baru', 'stuck', 'baru', 'detik', 'belum', 'pasuk', 'selesai', 'kenapa', 'begitu', 'stabil', 'lain', 'tolong', 'segera', 'baik']","['baru_detik_belum', 'baru_stuck_baru', 'begitu_stabil_lain', 'belum_pasuk_selesai', 'detik_belum_pasuk', 'kenapa_begitu_stabil', 'lain_tolong_segera', 'pasuk_selesai_kenapa', 'selesai_kenapa_begitu', 'stabil_lain_tolong', 'stuck_baru_detik', 'tolong_segera_baik', 'update_baru_stuck']"
"['guardian', 'minimal', 'jago', 'lawan', 'jago']","['guardian_minimal_jago', 'jago_lawan_jago', 'minimal_jago_lawan']"
['oke'],[]
['kren'],[]
['like'],[]
"['bagus', 'suka', 'lucu', 'lucu', 'banget', 'dowllod', 'sia', 'sia', 'dehh', 'jangan', 'bawa', 'emosi', 'kalah', 'hehehe']","['bagus_suka_lucu', 'banget_dowllod_sia', 'bawa_emosi_kalah', 'dehh_jangan_bawa', 'dowllod_sia_sia', 'emosi_kalah_hehehe', 'jangan_bawa_emosi', 'lucu_banget_dowllod', 'lucu_lucu_banget', 'sia_dehh_jangan', 'sia_sia_dehh', 'suka_lucu_lucu']"
"['moga', 'baik', 'pernah', 'erti', 'senang', 'para', 'unik', 'cute', 'sexy', 'poko', 'jangan', 'sampai', 'bosan']","['baik_pernah_erti', 'cute_sexy_poko', 'erti_senang_para', 'jangan_sampai_bosan', 'moga_baik_pernah', 'para_unik_cute', 'pernah_erti_senang', 'poko_jangan_sampai', 'senang_para_unik', 'sexy_poko_jangan', 'unik_cute_sexy']"
"['cuh', 'haram', 'makin', 'lama', 'makin', 'aneh', 'satuin', 'bayi', 'baru', 'lahir', 'ajg']","['aneh_satuin_bayi', 'baru_lahir_ajg', 'bayi_baru_lahir', 'cuh_haram_makin', 'haram_makin_lama', 'lama_makin_aneh', 'makin_aneh_satuin', 'makin_lama_makin', 'satuin_bayi_baru']"
"['bguss', 'nyaa']",[]
"['wahai', 'developer', 'hormat', 'cinta', 'mohon', 'bug', 'crastuck', 'tekan', 'menu', 'profil', 'mulai', 'tanding', 'selesai', 'tanding', 'mohon', 'segera', 'baik', 'mohon', 'kepada', 'developer', 'bug', 'ganggu', 'tempat', 'bagus', 'lo', 'dukung', 'sudah', 'report', 'masalah', 'menu', 'hubung', 'lo', 'belum', 'selesai']","['bagus_lo_dukung', 'baik_mohon_kepada', 'bug_crastuck_tekan', 'bug_ganggu_tempat', 'cinta_mohon_bug', 'crastuck_tekan_menu', 'developer_bug_ganggu', 'developer_hormat_cinta', 'dukung_sudah_report', 'ganggu_tempat_bagus', 'hormat_cinta_mohon', 'hubung_lo_belum', 'kepada_developer_bug', 'lo_belum_selesai', 'lo_dukung_sudah', 'masalah_menu_hubung', 'menu_hubung_lo', 'menu_profil_mulai', 'mohon_bug_crastuck', 'mohon_kepada_developer', 'mohon_segera_baik', 'mulai_tanding_selesai', 'profil_mulai_tanding', 'report_masalah_menu', 'segera_baik_mohon', 'selesai_tanding_mohon', 'sudah_report_masalah', 'tanding_mohon_segera', 'tanding_selesai_tanding', 'tekan_menu_profil', 'tempat_bagus_lo', 'wahai_developer_hormat']"
"['minimal', 'kenapa', 'capai', 'digoogle', 'play']","['capai_digoogle_play', 'kenapa_capai_digoogle', 'minimal_kenapa_capai']"
"['ancur', 'ngetrol', 'kena', 'sanksi']","['ancur_ngetrol_kena', 'ngetrol_kena_sanksi']"
"['parah', 'grandmaster', 'gelap', 'sampai', 'star', 'naik', 'turun', 'muluk', 'lawan', 'bagus', 'sendiri', 'bagus', 'imbang']","['bagus_sendiri_bagus', 'gelap_sampai_star', 'grandmaster_gelap_sampai', 'lawan_bagus_sendiri', 'muluk_lawan_bagus', 'naik_turun_muluk', 'parah_grandmaster_gelap', 'sampai_star_naik', 'sendiri_bagus_imbang', 'star_naik_turun', 'turun_muluk_lawan']"
"['tarik', 'filter', 'sedikit', 'banyak', 'gelap', 'negara', 'laen', 'susah', 'maennya']","['banyak_gelap_negara', 'filter_sedikit_banyak', 'gelap_negara_laen', 'laen_susah_maennya', 'negara_laen_susah', 'sedikit_banyak_gelap', 'tarik_filter_sedikit']"
"['bintang', 'bagus', 'skin', 'gratis', 'epic', 'beberapa', 'bug', 'alami', 'ranked', 'mvp', 'poin', 'kill', 'mati', 'asist', 'dapetnya', 'tolong', 'baik', 'terimakasih']","['alami_ranked_mvp', 'asist_dapetnya_tolong', 'bagus_skin_gratis', 'beberapa_bug_alami', 'bintang_bagus_skin', 'bug_alami_ranked', 'dapetnya_tolong_baik', 'epic_beberapa_bug', 'gratis_epic_beberapa', 'kill_mati_asist', 'mati_asist_dapetnya', 'mvp_poin_kill', 'poin_kill_mati', 'ranked_mvp_poin', 'skin_gratis_epic', 'tolong_baik_terimakasih']"
"['grafik', 'oke', 'bangett', 'lawan', 'kdg', 'imbang', 'smaa', 'sendiri', 'kdg', 'agak', 'lag', 'sedikit', 'lumayan', 'besar', 'overall']","['agak_lag_sedikit', 'bangett_lawan_kdg', 'grafik_oke_bangett', 'imbang_smaa_sendiri', 'kdg_agak_lag', 'kdg_imbang_smaa', 'lag_sedikit_lumayan', 'lawan_kdg_imbang', 'lumayan_besar_overall', 'oke_bangett_lawan', 'sedikit_lumayan_besar', 'sendiri_kdg_agak', 'smaa_sendiri_kdg']"
"['kurang', 'lawan', 'padan', 'sinyal', 'bagus', 'jelek', 'mohon', 'baik', 'sudah', 'habis', 'paket', 'demi', 'kecewa']","['bagus_jelek_mohon', 'baik_sudah_habis', 'habis_paket_demi', 'jelek_mohon_baik', 'kurang_lawan_padan', 'lawan_padan_sinyal', 'mohon_baik_sudah', 'padan_sinyal_bagus', 'paket_demi_kecewa', 'sinyal_bagus_jelek', 'sudah_habis_paket']"
[],[]
"['suka', 'lama', 'banget', 'tolong', 'rusak', 'bukan', 'sinyal', 'eror', 'benar', 'suka', 'gitu']","['banget_tolong_rusak', 'benar_suka_gitu', 'bukan_sinyal_eror', 'eror_benar_suka', 'lama_banget_tolong', 'rusak_bukan_sinyal', 'sinyal_eror_benar', 'suka_lama_banget', 'tolong_rusak_bukan']"
"['sempurna', 'senang']",[]
"['bagus', 'banget', 'kecuali', 'wivi']","['bagus_banget_kecuali', 'banget_kecuali_wivi']"
"['jujur', 'bagus', 'banget', 'sebelahh', 'grafik', 'bintang', 'lima', 'char', 'cantikk', 'gantengg', 'pokok', 'seru', 'banget', 'semangat', 'yaa', 'papi', 'timi']","['bagus_banget_sebelahh', 'banget_sebelahh_grafik', 'banget_semangat_yaa', 'bintang_lima_char', 'cantikk_gantengg_pokok', 'char_cantikk_gantengg', 'gantengg_pokok_seru', 'grafik_bintang_lima', 'jujur_bagus_banget', 'lima_char_cantikk', 'pokok_seru_banget', 'sebelahh_grafik_bintang', 'semangat_yaa_papi', 'seru_banget_semangat', 'yaa_papi_timi']"
"['ngebug', 'pilih', 'ngeblank', 'muncul']","['ngebug_pilih_ngeblank', 'pilih_ngeblank_muncul']"
"['bnyk', 'bug', 'boss']",['bnyk_bug_boss']
"['benar', 'suka', 'cuma', 'banget', 'update', 'item', 'saran', 'rang', 'para', 'gamer', 'daerah', 'susah', 'ikut', 'beban']","['banget_update_item', 'benar_suka_cuma', 'cuma_banget_update', 'daerah_susah_ikut', 'gamer_daerah_susah', 'item_saran_rang', 'para_gamer_daerah', 'rang_para_gamer', 'saran_rang_para', 'suka_cuma_banget', 'susah_ikut_beban', 'update_item_saran']"
['suru'],[]
"['seru', 'agak', 'lag', 'mungkin', 'sayang', 'kurang', 'dukung', 'penting', 'hd', 'banget', 'sampai', 'tagih', 'bintang', 'lima']","['agak_lag_mungkin', 'banget_sampai_tagih', 'dukung_penting_hd', 'hd_banget_sampai', 'kurang_dukung_penting', 'lag_mungkin_sayang', 'mungkin_sayang_kurang', 'penting_hd_banget', 'sampai_tagih_bintang', 'sayang_kurang_dukung', 'seru_agak_lag', 'tagih_bintang_lima']"
['kalah'],[]
"['gila', 'keren', 'banget']",['gila_keren_banget']
"['himbauan', 'install', 'imbang', 'koneksi', 'putus', 'sudah', 'banyak', 'joki', 'dalam', 'jikalau', 'seru', 'pahit', 'belakang']","['banyak_joki_dalam', 'dalam_jikalau_seru', 'himbauan_install_imbang', 'imbang_koneksi_putus', 'install_imbang_koneksi', 'jikalau_seru_pahit', 'joki_dalam_jikalau', 'koneksi_putus_sudah', 'putus_sudah_banyak', 'seru_pahit_belakang', 'sudah_banyak_joki']"
"['bagus', 'banget']",[]
['natural'],[]
"['buruk', 'update', 'truss', 'sedikit', 'update', 'updategk', 'usah', 'ngabisin', 'ruang', 'stroge', 'uninstal', 'walapun', 'stroge', 'besar', 'males', 'ngabisin', 'kouta', 'paket']","['besar_males_ngabisin', 'buruk_update_truss', 'males_ngabisin_kouta', 'ngabisin_kouta_paket', 'ngabisin_ruang_stroge', 'ruang_stroge_uninstal', 'sedikit_update_updategk', 'stroge_besar_males', 'stroge_uninstal_walapun', 'truss_sedikit_update', 'uninstal_walapun_stroge', 'update_truss_sedikit', 'update_updategk_usah', 'updategk_usah_ngabisin', 'usah_ngabisin_ruang', 'walapun_stroge_besar']"
"['cocok', 'hpku', 'hpku', 'ram', 'berat', 'versi', 'lite', 'mudah', 'lag', 'berat']","['berat_versi_lite', 'cocok_hpku_hpku', 'hpku_hpku_ram', 'hpku_ram_berat', 'lite_mudah_lag', 'mudah_lag_berat', 'ram_berat_versi', 'versi_lite_mudah']"
"['kenapa', 'facebook']",[]
"['kecewa', 'event', 'share', 'codeini', 'semua', 'event', 'code', 'tolong', 'fix', 'huruf', 'sensor', 'rugi', 'share', 'code', 'code', 'sensor', 'tolong', 'beri', 'solusi', 'entah', 'ganti', 'codesistem', 'sensor', 'hilang', 'lama', 'eventcode', 'lebih', 'banyak', 'angka', 'huruf', 'contoh', 'code', 'hdsm', 'huruf', 'sm', 'sensor', 'rugi', 'banget']","['angka_huruf_contoh', 'banyak_angka_huruf', 'beri_solusi_entah', 'code_code_sensor', 'code_hdsm_huruf', 'code_sensor_tolong', 'code_tolong_fix', 'codeini_semua_event', 'codesistem_sensor_hilang', 'contoh_code_hdsm', 'entah_ganti_codesistem', 'event_code_tolong', 'event_share_codeini', 'eventcode_lebih_banyak', 'fix_huruf_sensor', 'ganti_codesistem_sensor', 'hdsm_huruf_sm', 'hilang_lama_eventcode', 'huruf_contoh_code', 'huruf_sensor_rugi', 'huruf_sm_sensor', 'kecewa_event_share', 'lama_eventcode_lebih', 'lebih_banyak_angka', 'rugi_share_code', 'semua_event_code', 'sensor_hilang_lama', 'sensor_rugi_banget', 'sensor_rugi_share', 'sensor_tolong_beri', 'share_code_code', 'share_codeini_semua', 'sm_sensor_rugi', 'solusi_entah_ganti', 'tolong_beri_solusi', 'tolong_fix_huruf']"
"['sinyal', 'penuh', 'be', 'lag', 'heran', 'penuh', 'daerah', 'sinyal', 'bagus']","['be_lag_heran', 'daerah_sinyal_bagus', 'heran_penuh_daerah', 'lag_heran_penuh', 'penuh_be_lag', 'penuh_daerah_sinyal', 'sinyal_penuh_be']"
"['dsini', 'lebih', 'harga', 'banding', 'cuma', 'nyari', 'untung']","['banding_cuma_nyari', 'cuma_nyari_untung', 'dsini_lebih_harga', 'harga_banding_cuma', 'lebih_harga_banding']"
"['adil', 'bagi', 'menang', 'tanding', 'ikut', 'pasti', 'kalah', 'tambah', 'parah', 'sekarang', 'kalah', 'tubi', 'tubi', 'lawan', 'hadap', 'semua', 'bagus', 'skill', 'sementara', 'rekan', 'semua', 'skill', 'rendah', 'macam', 'gerak', 'server', 'banyak', 'cit', 'bot', 'semua']","['adil_bagi_menang', 'bagi_menang_tanding', 'bagus_skill_sementara', 'banyak_cit_bot', 'cit_bot_semua', 'gerak_server_banyak', 'hadap_semua_bagus', 'ikut_pasti_kalah', 'kalah_tambah_parah', 'kalah_tubi_tubi', 'lawan_hadap_semua', 'macam_gerak_server', 'menang_tanding_ikut', 'parah_sekarang_kalah', 'pasti_kalah_tambah', 'rekan_semua_skill', 'rendah_macam_gerak', 'sekarang_kalah_tubi', 'sementara_rekan_semua', 'semua_bagus_skill', 'semua_skill_rendah', 'server_banyak_cit', 'skill_rendah_macam', 'skill_sementara_rekan', 'tambah_parah_sekarang', 'tanding_ikut_pasti', 'tubi_lawan_hadap', 'tubi_tubi_lawan']"
"['moga', 'tingkat', 'performa']",['moga_tingkat_performa']
"['grafik', 'bagus', 'hina']",['grafik_bagus_hina']
"['sudah', 'bagus', 'developer', 'hormat', 'tolong', 'sedia', 'fersi', 'lite', 'hpnya', 'ram', 'gigaan', 'tanpa', 'khawatir', 'ram', 'penuh', 'sekian', 'terimakasih', 'atas', 'kerjasamanya']","['bagus_developer_hormat', 'developer_hormat_tolong', 'fersi_lite_hpnya', 'gigaan_tanpa_khawatir', 'hormat_tolong_sedia', 'hpnya_ram_gigaan', 'khawatir_ram_penuh', 'lite_hpnya_ram', 'penuh_sekian_terimakasih', 'ram_gigaan_tanpa', 'ram_penuh_sekian', 'sedia_fersi_lite', 'sekian_terimakasih_atas', 'sudah_bagus_developer', 'tanpa_khawatir_ram', 'terimakasih_atas_kerjasamanya', 'tolong_sedia_fersi']"
"['selamat', 'datang', 'kau', 'tidur', 'allah', 'home', 'schooling', 'apaapa', 'nantik', 'mlm']","['allah_home_schooling', 'apaapa_nantik_mlm', 'datang_kau_tidur', 'home_schooling_apaapa', 'kau_tidur_allah', 'schooling_apaapa_nantik', 'selamat_datang_kau', 'tidur_allah_home']"
"['ping', 'lag']",[]
"['bagus', 'entah', 'knp', 'tagih', 'sampai', 'mlm', 'henti', 'henti', 'mabar', 'brg', 'teman']","['bagus_entah_knp', 'entah_knp_tagih', 'henti_henti_mabar', 'henti_mabar_brg', 'knp_tagih_sampai', 'mabar_brg_teman', 'mlm_henti_henti', 'sampai_mlm_henti', 'tagih_sampai_mlm']"
"['bagus', 'seru', 'y']",[]
"['bot', 'sampah', 'banget', 'banyakin', 'winstreak', 'butuh', 'naik', 'master']","['banget_banyakin_winstreak', 'banyakin_winstreak_butuh', 'bot_sampah_banget', 'butuh_naik_master', 'sampah_banget_banyakin', 'winstreak_butuh_naik']"
"['bot', 'lawan', 'komputer', 'smw']","['bot_lawan_komputer', 'lawan_komputer_smw']"
"['seru', 'offline']",[]
"['lumayan', 'besar', 'banget', 'sampai', 'lag', 'haduhh', 'hapus', 'sudah']","['banget_sampai_lag', 'besar_banget_sampai', 'haduhh_hapus_sudah', 'lag_haduhh_hapus', 'lumayan_besar_banget', 'sampai_lag_haduhh']"
['seru'],[]
['lewat'],[]
['bagjs'],[]
['anja'],[]
"['cukup', 'bagus']",[]
['keren'],[]
"['appgreatnya', 'ambil', 'mehapus', 'aplikasi']","['ambil_mehapus_aplikasi', 'appgreatnya_ambil_mehapus']"
['mood'],[]
['bagus'],[]
['fomo'],[]
['bagus'],[]
"['tolong', 'developer', 'pasti', 'isi', 'sendiri', 'skin', 'hd', 'otomatis']","['developer_pasti_isi', 'isi_sendiri_skin', 'pasti_isi_sendiri', 'sendiri_skin_hd', 'skin_hd_otomatis', 'tolong_developer_pasti']"
"['tolong', 'masuk', 'fatih', 'offline', 'kapan', 'nyata', 'belum', 'kecewa', 'kapan', 'begitu', 'baru', 'masuk', 'offline', 'bohong']","['baru_masuk_offline', 'begitu_baru_masuk', 'belum_kecewa_kapan', 'fatih_offline_kapan', 'kapan_begitu_baru', 'kapan_nyata_belum', 'kecewa_kapan_begitu', 'masuk_fatih_offline', 'masuk_offline_bohong', 'nyata_belum_kecewa', 'offline_kapan_nyata', 'tolong_masuk_fatih']"
"['pantas', 'gamer']",[]
"['akun', 'utama', 'log', 'facebook', 'skrang', 'log', 'facebook', 'tolong', 'rusak', 'baru', 'naik', 'bintang', 'nanti']","['akun_utama_log', 'baru_naik_bintang', 'facebook_skrang_log', 'facebook_tolong_rusak', 'log_facebook_skrang', 'log_facebook_tolong', 'naik_bintang_nanti', 'rusak_baru_naik', 'skrang_log_facebook', 'tolong_rusak_baru', 'utama_log_facebook']"
['awertyuiopas'],[]
['coba'],[]
"['tolong', 'benar', 'masa', 'diamon', 'buta', 'buta', 'buta', 'land', 'naik', 'ngestack', 'dm', 'pasti', 'kalah', 'berapa', 'report', 'tetap', 'ayo', 'tolong', 'kompak', 'gitu', 'jangan', 'buta', 'buta', 'land']","['ayo_tolong_kompak', 'benar_masa_diamon', 'berapa_report_tetap', 'buta_buta_buta', 'buta_buta_land', 'buta_land_naik', 'diamon_buta_buta', 'dm_pasti_kalah', 'gitu_jangan_buta', 'jangan_buta_buta', 'kalah_berapa_report', 'kompak_gitu_jangan', 'land_naik_ngestack', 'masa_diamon_buta', 'naik_ngestack_dm', 'ngestack_dm_pasti', 'pasti_kalah_berapa', 'report_tetap_ayo', 'tetap_ayo_tolong', 'tolong_benar_masa', 'tolong_kompak_gitu']"
"['bagus', 'pasti', 'updatenya', 'banyak', 'skin', 'baru', 'beri', 'bintang', 'gravitasi', 'bagus', 'karakter', 'bagus', 'suka', 'sekian', 'jelas', 'informasi', 'terimakasih', 'sudah', 'datang', 'dengar', 'king', 'terimakasih', 'sudah', 'banyak', 'skin', 'baru', 'skin', 'gratis', 'terimakasih', 'semua', 'assalamualaikum']","['bagus_karakter_bagus', 'bagus_pasti_updatenya', 'bagus_suka_sekian', 'banyak_skin_baru', 'baru_beri_bintang', 'baru_skin_gratis', 'beri_bintang_gravitasi', 'bintang_gravitasi_bagus', 'datang_dengar_king', 'dengar_king_terimakasih', 'gratis_terimakasih_semua', 'gravitasi_bagus_karakter', 'informasi_terimakasih_sudah', 'jelas_informasi_terimakasih', 'karakter_bagus_suka', 'king_terimakasih_sudah', 'pasti_updatenya_banyak', 'sekian_jelas_informasi', 'skin_baru_beri', 'skin_baru_skin', 'skin_gratis_terimakasih', 'sudah_banyak_skin', 'sudah_datang_dengar', 'suka_sekian_jelas', 'terimakasih_semua_assalamualaikum', 'terimakasih_sudah_banyak', 'terimakasih_sudah_datang', 'updatenya_banyak_skin']"
"['gelap', 'matching', 'ranked', 'lihat', 'level', 'bawah', 'bareng', 'ranked', 'level', 'master', 'playernya', 'rata', 'rata', 'hancur', 'beranta', 'sistematis', 'baru']","['bareng_ranked_level', 'bawah_bareng_ranked', 'beranta_sistematis_baru', 'gelap_matching_ranked', 'hancur_beranta_sistematis', 'level_bawah_bareng', 'level_master_playernya', 'lihat_level_bawah', 'master_playernya_rata', 'matching_ranked_lihat', 'playernya_rata_rata', 'ranked_level_master', 'ranked_lihat_level', 'rata_hancur_beranta', 'rata_rata_hancur']"
['bgus'],[]
"['kenapa', 'update', 'ngga']",['kenapa_update_ngga']
"['bagus', 'kurang']",[]
[],[]
"['bagus', 'banget', 'suka', 'walaupun', 'butuh', 'memori', 'banyak', 'gp', 'bayar', 'bagus']","['bagus_banget_suka', 'banget_suka_walaupun', 'banyak_gp_bayar', 'butuh_memori_banyak', 'gp_bayar_bagus', 'memori_banyak_gp', 'suka_walaupun_butuh', 'walaupun_butuh_memori']"
"['gaem', 'seru', 'bahkan', 'viktori']","['gaem_seru_bahkan', 'seru_bahkan_viktori']"
"['lebih', 'bagus', 'auto', 'hapus']","['bagus_auto_hapus', 'lebih_bagus_auto']"
"['jujur', 'kecewa', 'buruk', 'sampai', 'hampir', 'tujuh', 'gb', 'blm', 'semua', 'grafikny', 'lumayan', 'bgus', 'beda', 'beda', 'rate', 'segitu', 'keren', 'keren', 'bnyk', 'skill', 'keren', 'cuma', 'boros']","['beda_beda_rate', 'beda_rate_segitu', 'bgus_beda_beda', 'blm_semua_grafikny', 'bnyk_skill_keren', 'buruk_sampai_hampir', 'gb_blm_semua', 'grafikny_lumayan_bgus', 'hampir_tujuh_gb', 'jujur_kecewa_buruk', 'kecewa_buruk_sampai', 'keren_bnyk_skill', 'keren_cuma_boros', 'keren_keren_bnyk', 'lumayan_bgus_beda', 'rate_segitu_keren', 'sampai_hampir_tujuh', 'segitu_keren_keren', 'semua_grafikny_lumayan', 'skill_keren_cuma', 'tujuh_gb_blm']"
['bagus'],[]
"['keysha', 'arum', 'rinjani']",['keysha_arum_rinjani']
"['mending', 'walau', 'banyak', 'gelap', 'lebih', 'seru', 'skin', 'bagus', 'grafik', 'bagus', 'hbis', 'update', 'tambah', 'lag', 'kalu', 'hampir', 'parah']","['bagus_grafik_bagus', 'bagus_hbis_update', 'banyak_gelap_lebih', 'gelap_lebih_seru', 'grafik_bagus_hbis', 'hbis_update_tambah', 'kalu_hampir_parah', 'lag_kalu_hampir', 'lebih_seru_skin', 'mending_walau_banyak', 'seru_skin_bagus', 'skin_bagus_grafik', 'tambah_lag_kalu', 'update_tambah_lag', 'walau_banyak_gelap']"
"['seru', 'banget', 'ivent', 'tarik', 'semuaa', 'pelit', 'pelit', 'nyepin', 'hoki', 'recomended', 'banget', 'love', 'youu']","['banget_ivent_tarik', 'banget_love_youu', 'hoki_recomended_banget', 'ivent_tarik_semuaa', 'nyepin_hoki_recomended', 'pelit_nyepin_hoki', 'pelit_pelit_nyepin', 'recomended_banget_love', 'semuaa_pelit_pelit', 'seru_banget_ivent', 'tarik_semuaa_pelit']"
['good'],[]
"['no', 'coment']",[]
['seru'],[]
"['habis', 'update', 'masuk', 'sudah', 'tunggu', 'lama', 'mas', 'tetap', 'masuk', 'sudah', 'bagus']","['habis_update_masuk', 'lama_mas_tetap', 'mas_tetap_masuk', 'masuk_sudah_bagus', 'masuk_sudah_tunggu', 'sudah_tunggu_lama', 'tetap_masuk_sudah', 'tunggu_lama_mas', 'update_masuk_sudah']"
"['menu', 'report', 'makin', 'buruk', 'deteksi', 'ai', 'pajang']","['buruk_deteksi_ai', 'deteksi_ai_pajang', 'makin_buruk_deteksi', 'menu_report_makin', 'report_makin_buruk']"
"['lebih', 'sempurna', 'emel']",['lebih_sempurna_emel']
"['selamat', 'siangsore', 'kembang', 'king', 'suka', 'uni', 'beda', 'jelas', 'namun', 'alami', 'masalah', 'sinyal', 'lag', 'medan', 'tempur', 'harap', 'kembang', 'baik', 'masalah', 'alam', 'lebih', 'lancar', 'senang', 'tolong', 'tetap', 'tahan', 'uni', 'jangan', 'ikut', 'lain', 'milik', 'kurang', 'terimakasih', 'atas', 'perhati', 'kerja', 'keras']","['alam_lebih_lancar', 'alami_masalah_sinyal', 'atas_perhati_kerja', 'baik_masalah_alam', 'beda_jelas_namun', 'harap_kembang_baik', 'ikut_lain_milik', 'jangan_ikut_lain', 'jelas_namun_alami', 'kembang_baik_masalah', 'kembang_king_suka', 'king_suka_uni', 'kurang_terimakasih_atas', 'lag_medan_tempur', 'lain_milik_kurang', 'lancar_senang_tolong', 'lebih_lancar_senang', 'masalah_alam_lebih', 'masalah_sinyal_lag', 'medan_tempur_harap', 'milik_kurang_terimakasih', 'namun_alami_masalah', 'perhati_kerja_keras', 'selamat_siangsore_kembang', 'senang_tolong_tetap', 'siangsore_kembang_king', 'sinyal_lag_medan', 'suka_uni_beda', 'tahan_uni_jangan', 'tempur_harap_kembang', 'terimakasih_atas_perhati', 'tetap_tahan_uni', 'tolong_tetap_tahan', 'uni_beda_jelas', 'uni_jangan_ikut']"
"['bagus', 'koneksi', 'internetnya', 'lancar', 'fps', 'turun', 'drastis', 'wifi', 'tetap', 'fpsnya', 'turun', 'sampai', 'turunin', 'grafis', 'grafis', 'dijadiin', 'standar', 'tetap', 'fps', 'ubah', 'kadang', 'keluar', 'baru', 'masuk', 'loading', 'dadak', 'keluar', 'tolong', 'developer', 'baik', 'bagi', 'fps', 'bug', 'keluar', 'bagi', 'loading', 'suka', 'dadak', 'keluar', 'sendiri']","['bagi_fps_bug', 'bagi_loading_suka', 'bagus_koneksi_internetnya', 'baik_bagi_fps', 'baru_masuk_loading', 'bug_keluar_bagi', 'dadak_keluar_sendiri', 'dadak_keluar_tolong', 'developer_baik_bagi', 'dijadiin_standar_tetap', 'drastis_wifi_tetap', 'fps_bug_keluar', 'fps_turun_drastis', 'fps_ubah_kadang', 'fpsnya_turun_sampai', 'grafis_dijadiin_standar', 'grafis_grafis_dijadiin', 'internetnya_lancar_fps', 'kadang_keluar_baru', 'keluar_bagi_loading', 'keluar_baru_masuk', 'keluar_tolong_developer', 'koneksi_internetnya_lancar', 'lancar_fps_turun', 'loading_dadak_keluar', 'loading_suka_dadak', 'masuk_loading_dadak', 'sampai_turunin_grafis', 'standar_tetap_fps', 'suka_dadak_keluar', 'tetap_fps_ubah', 'tetap_fpsnya_turun', 'tolong_developer_baik', 'turun_drastis_wifi', 'turun_sampai_turunin', 'turunin_grafis_grafis', 'ubah_kadang_keluar', 'wifi_tetap_fpsnya']"
"['sudah', 'bagus', 'banget', 'segi', 'grafik', 'and', 'sudah', 'oke', 'banget', 'update', 'size', 'naek', 'sudah', 'sudah', 'gb', 'lama', 'lama', 'size', 'sudah', 'genshin']","['and_sudah_oke', 'bagus_banget_segi', 'banget_segi_grafik', 'banget_update_size', 'gb_lama_lama', 'grafik_and_sudah', 'lama_lama_size', 'lama_size_sudah', 'naek_sudah_sudah', 'oke_banget_update', 'segi_grafik_and', 'size_naek_sudah', 'size_sudah_genshin', 'sudah_bagus_banget', 'sudah_gb_lama', 'sudah_oke_banget', 'sudah_sudah_gb', 'update_size_naek']"
